BARISAL,BARGUNA,BETAGI,BHORA KALIKABARI HATEM ALI HIGH SCHOOL,100264
BARISAL,BARGUNA,BETAGI,BHORA SOUTH KALIKABARI ARSHEDIA HIGH SCHOOL,100265
BARISAL,BARGUNA,BETAGI,CHANDKHALI ISHAQUE HIGH SCHOOL,100255
BARISAL,BARGUNA,BETAGI,CHHOPKHALI HIGH SCHOOL,100261
BARISAL,BARGUNA,BETAGI,DESHANTARKAT SECONDARY SCHOOL,100269
BARISAL,BARGUNA,BETAGI,FULTALA BIBICHINI BIKASH HIGH SCHOOL,100251
BARISAL,BARGUNA,BETAGI,HOSNABAD ADARSHA SECONDARY SCHOOL,100259
BARISAL,BARGUNA,BETAGI,JAMIR UDDIN SECONDARY SCHOOL,100262
BARISAL,BARGUNA,BETAGI,KAIALGHATA HIGH SCHOOL,100268
BARISAL,BARGUNA,BETAGI,KAUNIA EMDADIA SECODARY SCHOOL,100252
BARISAL,BARGUNA,BETAGI,KAUNIA SECONDARY GIRLS SCHOOL,100266
BARISAL,BARGUNA,BETAGI,KAZIRHAT HIGH SCHOOL,100267
BARISAL,BARGUNA,BETAGI,KUMRAKHALI SHASHI BHUSHAN SECONDARY SCHOOL,100253
BARISAL,BARGUNA,BETAGI,MOKAMIA HIGH SCHOOL,100257
BARISAL,BARGUNA,BETAGI,PUTIAKHALI ADARSHA SECONDARY SCHOOL,100254
BARISAL,BARGUNA,BETAGI,SABUJ KANAN SECONDARY SCHOOL,100249
BARISAL,BARGUNA,BETAGI,TALGACHIA DESANTERKATI SECONDARY SCHOOL,100258
BARISAL,BARGUNA,BETAGI,WEST KARUNA HIGH SCHOOL,100263
BARISAL,BARGUNA,PATHARGHATA,ANOWER HOSSIN GIRL'S HIGH SCHOOL,100302
BARISAL,BARGUNA,PATHARGHATA,BAIN CHATKI SECONDARY SCHOOL,100319
BARISAL,BARGUNA,PATHARGHATA,BARI AZAD SECONDARY SCHOOL,100324
BARISAL,BARGUNA,PATHARGHATA,CHARDUANI HIGH SCHOOL AND COLLEGE,100307
BARISAL,BARGUNA,PATHARGHATA,D.SAYEDA FIROJA BEGUM SECONDARY GIRLS SCHOOL,100325
BARISAL,BARGUNA,PATHARGHATA,GNANPARA KHALIFAR HAT HIGH SCHOOL,100322
BARISAL,BARGUNA,PATHARGHATA,HARITANA ADARSA SECONDARY SCHOOL,100316
BARISAL,BARGUNA,PATHARGHATA,HATEMPUR SECONDARY SCHOOL,100313
BARISAL,BARGUNA,PATHARGHATA,HOGLAPASHA SURENDRANATH HIGH SCHOOL,100314
BARISAL,BARGUNA,PATHARGHATA,JALIAGHATA SESDP MODEL HIGH SCHOOL,136868
BARISAL,BARGUNA,PATHARGHATA,K.K. AZIZIA HIGH SCHOOL,100311
BARISAL,BARGUNA,PATHARGHATA,KAKCHIRA SECONDARY SCHOOL,100304
BARISAL,BARGUNA,PATHARGHATA,KALMEGHA MUSLIM SECONDARY SCHOOL AND COLLEGE,100300
BARISAL,BARGUNA,PATHARGHATA,KIRANPUR HIGH SCHOOL,100317
BARISAL,BARGUNA,PATHARGHATA,LEMUA ADARSHA SECONDARY SCHOOL,100308
BARISAL,BARGUNA,PATHARGHATA,MADERTALI HIGH SCHOOL,100315
BARISAL,BARGUNA,PATHARGHATA,MANIKKHALI RAHMANIA HIGH SCHOOL,100301
BARISAL,BARGUNA,PATHARGHATA,N.I.KHAN RESIDANTIAL PUBLIC SCHOOL AND COLLAGE,131225
BARISAL,BARGUNA,PATHARGHATA,NACHNAPARA MANIKKHALI HIGH SCHOOL,100309
BARISAL,BARGUNA,PATHARGHATA,PATHARGHATA ADARSHA GIRLS HIGH SCHOOL,100305
BARISAL,BARGUNA,PATHARGHATA,PATHARGHATA K. M. HIGH SCHOOL,100303
BARISAL,BARGUNA,PATHARGHATA,RUHITA HIGH SCHOOL,100320
BARISAL,BARGUNA,PATHARGHATA,RUPDHAN BANDAR AMIRIA SECONDARY SCHOOL,100312
BARISAL,BARGUNA,PATHARGHATA,SONARBANGLA HIGH SCHOOL,100318
BARISAL,BARGUNA,PATHARGHATA,TALUKCHARDUANI SECONDARY GIRLS SCHOOL,100321
BARISAL,BARGUNA,PATHARGHATA,TASLIMA MEMORIAL ACADEMY,100306
BARISAL,BARGUNA,TALTALI,ALIR BANDAR A M HIGH SCHOOL,100005
BARISAL,BARGUNA,TALTALI,ALL HAZ NASIR UDDIN JUNIOR SCHOOL,100047
BARISAL,BARGUNA,TALTALI,BAGIR HAT SECONDARY SCHOOL.,100043
BARISAL,BARGUNA,TALTALI,BEHALA HIGH SCHOOL,100007
BARISAL,BARGUNA,TALTALI,CHHOTO BOGI P.K HIGH SCHOOL,100027
BARISAL,BARGUNA,TALTALI,CHOTO BOGI COMDECA GIRLS SCHOOL,100049
BARISAL,BARGUNA,TALTALI,LAUPARA SAGAR SAIKAT HIGH SCHOOL,100045
BARISAL,BARGUNA,TALTALI,NAYAVIZORA B. N. A HIGH SCHOOL,100002
BARISAL,BARGUNA,TALTALI,PANCHAKORALIA GIRLS HIGH SCHOOL,100053
BARISAL,BARGUNA,TALTALI,SOUTH JHARAKHALI SESDP MODEL HIGH SCHOOL,136817
BARISAL,BARGUNA,TALTALI,TALUKDERPARA HIGH SCHOOL,100062
BARISAL,BARISAL,AGAILJHARA,AGAILJHARA BHEGAI HALDER PUBLIC ACADEMY,100350
BARISAL,BARISAL,AGAILJHARA,AGAILJHARA SREEMATI MATREE MANGAL GIRLS HIGH SCHOOL,100348
BARISAL,BARISAL,AGAILJHARA,BAGDHA (DASPARA) SESDP MODEL HIGH SCHOOL,136126
BARISAL,BARISAL,AGAILJHARA,BAHADURPUR HIGH SCHOOL,100351
BARISAL,BARISAL,AGAILJHARA,BAKAL NIRANJAN BAIRAGI HIGH SCHOOL,100347
BARISAL,BARISAL,AGAILJHARA,BARPAIKA SECONDARY SCHOOL,100359
BARISAL,BARISAL,AGAILJHARA,BASAIL SECONDARY GIRLS SCHOOL,100375
BARISAL,BARISAL,AGAILJHARA,BASAIL SECONDARY SCHOOL,100354
BARISAL,BARISAL,AGAILJHARA,BATRA PREMCHAND GIRLS SCHOOL,100364
BARISAL,BARISAL,AGAILJHARA,BHALUKSI HIGH SCHOOL,100374
BARISAL,BARISAL,AGAILJHARA,DUMURIA SECONDARY SCHOOL,100358
BARISAL,BARISAL,AGAILJHARA,GOILA MODEL SECONDARY SCHOOL,100349
BARISAL,BARISAL,AGAILJHARA,JOBARPAR SECONDARY SCHOOL,100369
BARISAL,BARISAL,AGAILJHARA,KATHIRA ADARSHA BIDDYA NIKETON,100368
BARISAL,BARISAL,AGAILJHARA,KODALDHOA SECONDARY SCHOOL,100360
BARISAL,BARISAL,AGAILJHARA,MOLLAPARA HIGH SCHOOL,100352
BARISAL,BARISAL,AGAILJHARA,NAGHIRPAR SECONDARY SCHOOL,100361
BARISAL,BARISAL,AGAILJHARA,OICHARMATH HIGH SCHOOL,100371
BARISAL,BARISAL,AGAILJHARA,RAJIHAR SECONDARY SCHOOL,100363
BARISAL,BARISAL,AGAILJHARA,RAMANANDERAK HIGH SCHOOL,100357
BARISAL,BARISAL,AGAILJHARA,RANGTA SECONDARY SCHOOL,100372
BARISAL,BARISAL,AGAILJHARA,RATNOPUR SECONDARY SCHOOL,100373
BARISAL,BARISAL,AGAILJHARA,SAHEBERER HAT SECONDARY SCHOOL,100365
BARISAL,BARISAL,AGAILJHARA,SHERAL ML. HIGH SCHOOL,100356
BARISAL,BARISAL,AGAILJHARA,TEMAR MALEKA KHATUN SECONDARY GIRLS SCHOOL,100366
BARISAL,BARISAL,AGAILJHARA,UTTAR SIHIPASHA SECONDARY SCHOOL,100370
BARISAL,BARISAL,BABUGANJ,ACHIA WAJED GIRLS HIGH SCHOOL,100415
BARISAL,BARISAL,BABUGANJ,AGARPUR ALTAF MEMORIAL HIGH SCHOOL,100393
BARISAL,BARISAL,BABUGANJ,AROJI KALIKAPUR SECONDARY SCHOOL,100406
BARISAL,BARISAL,BABUGANJ,BABUGANJ PILOT HIGH SCHOOL,100392
BARISAL,BARISAL,BABUGANJ,BABUGONJ PILOT GIRL'S SECENDARY SCHOOL,100407
BARISAL,BARISAL,BABUGANJ,BAHERCHAR ADARSHA SECONDARY SCHOOL,100418
BARISAL,BARISAL,BABUGANJ,BAHERCHAR KHUDRAKATI K.K. HIGH SCHOOL,100398
BARISAL,BARISAL,BABUGANJ,BAILAKHALI HIGH SCHOOL,100395
BARISAL,BARISAL,BABUGANJ,BHUTERDIA SECONDARY SCHOOL,100396
BARISAL,BARISAL,BABUGANJ,CHANDPASHA JR. HIGH SCHOOL,100394
BARISAL,BARISAL,BABUGANJ,CHANDPASHA UNION PARISHAD HIGH SCHOOL,100414
BARISAL,BARISAL,BABUGANJ,DECREERCHAR ADARSHA JR. HIGH SCHOOL,100400
BARISAL,BARISAL,BABUGANJ,DEHERGATI I.N. HIGH SCHOOL,100391
BARISAL,BARISAL,BABUGANJ,GRAM BANGLA BIDDUPITH HIGH SCHOOL RAMJANKATI,100402
BARISAL,BARISAL,BABUGANJ,IDILKATI BAHERCHAR HIGH SCHOOL,100410
BARISAL,BARISAL,BABUGANJ,JAHAPUR SECONDARY SCHOOL,100401
BARISAL,BARISAL,BABUGANJ,JAMENA KHATUN SECONDARY SCHOOL,100397
BARISAL,BARISAL,BABUGANJ,K B J SESDP MODEL HIGH SCHOOL,136838
BARISAL,BARISAL,BABUGANJ,MADHAB PASHA GIRLS HIGH SCHOOL,100403
BARISAL,BARISAL,BABUGANJ,MODDOH BHUTER DIA HIGH SCHOOL,100413
BARISAL,BARISAL,BABUGANJ,MOHONGANJ HIGH SCHOOL,100399
BARISAL,BARISAL,BABUGANJ,PASHCHIM BHUTERDIA SECONDARY SCHOOL,100412
BARISAL,BARISAL,BABUGANJ,PURBA BHUTERDIA HIGH SCHOOL,100389
BARISAL,BARISAL,BABUGANJ,PURBA CHANDPASHA SECONDARY SCHOOL,100409
BARISAL,BARISAL,BABUGANJ,RAHMATPUR SECONDARY SCHOOL,100390
BARISAL,BARISAL,BABUGANJ,RAKUDIA SECONDARY GIRLS SCHOOL,100417
BARISAL,BARISAL,BABUGANJ,RASHED KHAN MENON MODEL SECONDARY SCHOOL,100408
BARISAL,BARISAL,BABUGANJ,SABUJ BANGLA HIGH SCHOOL,100411
BARISAL,BARISAL,BABUGANJ,SAHID A. ROBSERNIABAD JUNIOR GIRLS HIGH SCHOOL,100419
BARISAL,BARISAL,BABUGANJ,SHAHEED CAPTAIN JAHANGIR HIGH SCHOOL,100405
BARISAL,BARISAL,BABUGANJ,SHISHU NIKETAN SECONDARY SCHOOL,100416
BARISAL,BARISAL,BABUGANJ,SYED MOSARAF ROSIDA ACADEMY,100388
BARISAL,BARISAL,BABUGANJ,THAKUR MALLIK SECONDARY SHOOL,100404
BARISAL,BARISAL,BAKERGANJ,AFALKATI J. A. HIGH SCHOOL,100475
BARISAL,BARISAL,BAKERGANJ,AMINA GIRLS HIGH SCHOOL,100509
BARISAL,BARISAL,BAKERGANJ,AULIPUR HIGH SCHOOL,100488
BARISAL,BARISAL,BAKERGANJ,BAKERGANJ GIRLS HIGH SCHOOL,100453
BARISAL,BARISAL,BAKERGANJ,BAKERGANJ J.S.U. HIGH SCHOOL,100452
BARISAL,BARISAL,BAKERGANJ,BAKHAR KATI B.I.T. GIRL'S HIGH SCHOOL,130607
BARISAL,BARISAL,BAKERGANJ,BOALIA J.M.SECONDARY SCHOOL,100476
BARISAL,BARISAL,BAKERGANJ,BOALIA SHAHID ALTAF SUKUR MEMORIAL GIRLS HIGH SCHOOL,130617
BARISAL,BARISAL,BAKERGANJ,CHAMTA KRISHNANAGAR HIGH SCHOOL,100479
BARISAL,BARISAL,BAKERGANJ,CHAR SAMASDI BALIGRAM HIGH SCHOOL,100480
BARISAL,BARISAL,BAKERGANJ,CHARADI UNION HIGH SCHOOL,100477
BARISAL,BARISAL,BAKERGANJ,CHARAMADDI FAKHRUNNESA GIRLS HIGH SCHOOL,130620
BARISAL,BARISAL,BAKERGANJ,CHARAMADDI W.K. SECONDARY SCHOOL,100459
BARISAL,BARISAL,BAKERGANJ,CHOTO RAGHUNATHPUR HIGH SCHOOL,100490
BARISAL,BARISAL,BAKERGANJ,D.G.L. HIGH SCHOOL,100460
BARISAL,BARISAL,BAKERGANJ,DAHAPORKATI D.K. HIGH SCHOOL,100471
BARISAL,BARISAL,BAKERGANJ,DARIAL HIGH SCHOOL,100474
BARISAL,BARISAL,BAKERGANJ,DUDHAL ADARSHA HIGH SCHOOL,100469
BARISAL,BARISAL,BAKERGANJ,DUDHAL KABIRAZ PILKHANADPK HIGH SCHOOL,100473
BARISAL,BARISAL,BAKERGANJ,DUDHAL UNION HIGH SCHOOL,100472
BARISAL,BARISAL,BAKERGANJ,DUDHALMOW A.Q.M. HIGH SCHOOL,100463
BARISAL,BARISAL,BAKERGANJ,DUGAPASHA UNION HIGH SCHOOL,100494
BARISAL,BARISAL,BAKERGANJ,FAZLUL HAQUE HIGH SCHOOL,100499
BARISAL,BARISAL,BAKERGANJ,G. P.S. SECHONDARY SCHOOL,100520
BARISAL,BARISAL,BAKERGANJ,GARURIA SCHONDARY SCHOOL,100461
BARISAL,BARISAL,BAKERGANJ,GUAKHOLA RABEYA KHATUN SCHOOL,100516
BARISAL,BARISAL,BAKERGANJ,HANUA MATIJAN HIGH SCHOOL,100466
BARISAL,BARISAL,BAKERGANJ,ISAPURA HIGH SCHOOL,100483
BARISAL,BARISAL,BAKERGANJ,JAMINA MOHAMMED SECONDARY SCHOOL,100518
BARISAL,BARISAL,BAKERGANJ,K. G. S.SECONDARY SCHOOL,100492
BARISAL,BARISAL,BAKERGANJ,K.C.K. AZAHAR ALIMIAH SECONDARY SCHOOL,100451
BARISAL,BARISAL,BAKERGANJ,KAFILA RAMNAGOR HIGH SCHOOL,100462
BARISAL,BARISAL,BAKERGANJ,KAKARDHA A.K.M.INSTITUTION,100458
BARISAL,BARISAL,BAKERGANJ,KALASKATI B.M. ACADEMY,100457
BARISAL,BARISAL,BAKERGANJ,KALASKATI GIRLS HIGH SCHOOL,100485
BARISAL,BARISAL,BAKERGANJ,KALENGA AMBIA KHATUN SECONDARY GIRLS SCHOOL,100514
BARISAL,BARISAL,BAKERGANJ,KALENGA K.G.N HIGH SCHOOL,134156
BARISAL,BARISAL,BAKERGANJ,KAMRKAHLI KRISHANSUNDAR HIGH SCHOOL,100455
BARISAL,BARISAL,BAKERGANJ,KATADIA SECONDARY SCHOOL,100491
BARISAL,BARISAL,BAKERGANJ,KAZLAKATI HAFEZ TALUKDER HIGH SCHOOL,100449
BARISAL,BARISAL,BAKERGANJ,KHAIRABAD SECHONDARY SCHOOL,100465
BARISAL,BARISAL,BAKERGANJ,KHUDRAKATI A.N.HIGH SCHOOL,100468
BARISAL,BARISAL,BAKERGANJ,KRISHNAKATI HIGH SCHOOL,100493
BARISAL,BARISAL,BAKERGANJ,LAKSHMIPASHA HIGH SCHOOL,100498
BARISAL,BARISAL,BAKERGANJ,MACHUAKHALI SHER - E- BANGLA HIGH SCHOOL,100467
BARISAL,BARISAL,BAKERGANJ,MADHAYM MOHESH PUR ADARSHA HIGH SCHOOL,100501
BARISAL,BARISAL,BAKERGANJ,MAHESHPUR HIGH SCHOOL,100464
BARISAL,BARISAL,BAKERGANJ,MUNIR UDDIN AHMED HIGH SCHOOL,100470
BARISAL,BARISAL,BAKERGANJ,NALUA ABUL KASHEM MOLLA HIGH SCHOOL,100497
BARISAL,BARISAL,BAKERGANJ,NAZMUL ALAM SIDDIQUE MODEL HIGH SCHOOL,100504
BARISAL,BARISAL,BAKERGANJ,NIAMOTI ADARSHA HIGH SCHOOL,100484
BARISAL,BARISAL,BAKERGANJ,PATKATI SECONDARY SCHOOL,100508
BARISAL,BARISAL,BAKERGANJ,PUIAUTA SECONDARY SCHOOL,100448
BARISAL,BARISAL,BAKERGANJ,RAGUNATHPUR DESHANTRKATI SAMMILITA HGIH SCHOOL,100502
BARISAL,BARISAL,BAKERGANJ,RAHAMGONJ ADARSHA SECONDARY SCHOOL,100510
BARISAL,BARISAL,BAKERGANJ,RAMNAGAR A.R.K JANATA SECHODARY SCHOOL,100503
BARISAL,BARISAL,BAKERGANJ,ROGHUNATHPUR SONER BANGLA HIGH SCHOOL,100489
BARISAL,BARISAL,BAKERGANJ,SHER E-BANGLA HIGH SCHOOL,100495
BARISAL,BARISAL,BAKERGANJ,SHIALGHONIJ.U.M. INSTITUTION,100456
BARISAL,BARISAL,BAKERGANJ,SHIBPUR PUBLIC HIGH SCHOOL,100481
BARISAL,BARISAL,BAKERGANJ,SHYAMPUR SECONDARY SCHOOL,100447
BARISAL,BARISAL,BAKERGANJ,SOFORON NESSA GIRLS HIGH SCHOOL,100450
BARISAL,BARISAL,BAKERGANJ,ST ALFRED'S HIGH SCHOOL,100454
BARISAL,BARISAL,BAKERGANJ,UTTAMPUR HIGH SCHOOL,100496
BARISAL,BARISAL,BAKERGANJ,WEST CHARAMADDI HIGH SCHOOL,100482
BARISAL,BARISAL,BAKERGANJ,WEST NALUA RABEA BEGUM HIGH SCHOOL,100507
BARISAL,BARISAL,BANARI PARA,AWAR GIRLS SECONDARY SCHOOL,100630
BARISAL,BARISAL,BANARI PARA,AZIZUL HAQUE SECONDARY SCHOOL,100627
BARISAL,BARISAL,BANARI PARA,B.B.S.G. SECONDARY SCHOOL,100633
BARISAL,BARISAL,BANARI PARA,BAISARI SECONDARY GIRLS SCHOOL,100629
BARISAL,BARISAL,BANARI PARA,BAISARI SECONDARY SCHOOL,100612
BARISAL,BARISAL,BANARI PARA,BALDIA MALUHER SECONDARY SCHOOL,100617
BARISAL,BARISAL,BANARI PARA,BANARIPARA UNION INSTITUTION (PILOT),100606
BARISAL,BARISAL,BANARI PARA,BANARIPARA SECONDARY GIRL'S SCHOOL,100609
BARISAL,BARISAL,BANARI PARA,CHAKHAR FAZLUL HAQ INSTITUTION,100607
BARISAL,BARISAL,BANARI PARA,CHAULAKATI J.A. ROB SECONDARY SCHOOL,100619
BARISAL,BARISAL,BANARI PARA,CHOWARIPARA HASINA MURSHED GIRL'S HIGH SCHOOL,100604
BARISAL,BARISAL,BANARI PARA,CHOWMOHANA ADARSHA SECONDARY SCHOOL,100626
BARISAL,BARISAL,BANARI PARA,DAKSHIN NAZIRPUR HIGH SCHOOL,130601
BARISAL,BARISAL,BANARI PARA,GAVA HIGH SCHOOL,100611
BARISAL,BARISAL,BANARI PARA,ILUHER BEHARI LAL ACADEMY,100614
BARISAL,BARISAL,BANARI PARA,JABEDPUR SECONDARY SCHOOL,100631
BARISAL,BARISAL,BANARI PARA,KHALISHAKOTA HIGH SCHOOL,100613
BARISAL,BARISAL,BANARI PARA,MALUHER WAZEDIA SECONDARY SCHOOL,100618
BARISAL,BARISAL,BANARI PARA,MARICHBUNIA SECONDARY SCHOOL,130598
BARISAL,BARISAL,BANARI PARA,PURBA MALUHER JASIMUDDIN SECONDARY SCHOOL,100625
BARISAL,BARISAL,BANARI PARA,SALIA BAKPUR F. H. SECONDARY SCHOOL,100615
BARISAL,BARISAL,BANARI PARA,SAYEDKATI SESDP MODEL HIGH SCHOOL,136860
